prompt,prompt_len,target
Oscar Pistorius Removes His Artificial Legs at Sentencing Hearing.,66,False
"Not Just a U.S. Problem: Black Lives Matter Here, Too, Canadians Say.",69,False
"Welcome to Davao, the Philippine Leader’s Town: ‘No Smoking, No Crime’.",71,False
"Jo Cox, Member of British Parliament, Is Killed in Attack.",58,False
"Shifting Attention to Mediterranean, NATO Fights Internal Dissent.",66,False
"Defying China, Hong Kong Bookseller Describes Detention.",56,False
France Arrests More Than 300 in Euro Soccer Tournament’s First Week.,68,False
"In Race for Mayor of Rome, a Prize and a New Face for the Five Star Movement.",77,False
51 U.S. Diplomats Urge Strikes Against Assad in Syria.,54,False
A Magnet for Titanic Fans in an Unexpected Graveyard.,53,False
A Front-Row Seat to Germany’s Long Reckoning With Its Past.,59,False
Britain Asks if Tone of ‘Brexit’ Campaign Made Violence Inevitable.,67,False
"A Saudi Imam, 2 Hijackers and Lingering 9/11 Mystery.",53,False
Palestinians Enter Talks With Egypt to Stake Mediterranean Claims.,66,False
"Regardless of ‘Brexit’ Vote, Experts Say, E.U. Must Rethink Status Quo.",71,False
A War of Brothers in Iraq: ‘I Will Kill Him With My Own Hands’.,63,False
"U.S. Carriers Sail in Western Pacific, Hoping China Takes Notice.",65,False
"At Okinawa Protest, Thousands Call for Removal of U.S. Bases.",61,False
Venezuelans Ransack Stores as Hunger Grips the Nation.,54,False
E.U. Countries Warn Britain on ‘Brexit’: You’ll Pay if You Leave Us.,68,False
Venezuela Casts a Long Shadow on Elections in Spain.,52,False
"Record 65 Million Displaced by Global Conflicts, U.N. Says.",59,False
"Indonesia Confirms Seizing Fishing Boat in South China Sea, Defying Beijing.",76,False
"Hoping Jobs for India Follow, Modi Clears Investors’ Path.",58,False
Russia Detains 5 in Deaths of 14 in Summer Camp Boat Accident.,62,False
"Even Without Detonation, 4 Hydrogen Bombs From ’66 Scar Spanish Village.",72,False
"Smugglers in West Bank Open Door to Jobs in Israel, and Violence.",65,False
"Falluja Restaurant Is Reborn in Baghdad, Offering Nostalgia With Its Kebab.",75,False
"Congolese Politician, Jean-Pierre Bemba, Sentenced to 18 Years for War Crimes.",78,False
"In ‘Brexit’ Vote, David Cameron Faces Problem of His Own Making.",64,False
A New Verb in Mexico: Trumpear (From ‘to Punch’).,49,False
Bathroom Debate Complicates Mexican Town’s Acceptance of a Third Gender.,72,False
"North Korea’s Successful Missile Test Shows Program’s Progress, Analysts Say.",77,False
A Tour of Falluja Reveals Grim Remnants of Life Under ISIS.,59,False
Rescue Flight Evacuates 2 Sick Workers From the South Pole.,59,False
China Vows to Replace ‘Poisonous’ Running Tracks at Schools.,60,False
Facebook Envy Lures Egyptian Teenagers to Europe and the Migrant Life.,70,False
‘Catastrophic’ Conditions Reported in Camp for People Fleeing Boko Haram.,73,False
‘Leave’ Takes the Lead as Britain Awaits Outcome of E.U. Referendum.,68,False
"Boeing Offers Details on Iran Deal, Saying All Was Done Legally.",64,True
Britain Votes to Leave E.U.; Cameron Plans to Step Down.,56,False
Populist Anger Upends Politics on Both Sides of the Atlantic.,61,False
Writer Looks to Soccer Field for Peaks and Valleys of Argentine Life.,69,False
"‘Brexit’ Aftershocks: More Rifts in Europe, and in Britain, Too.",64,False
Pope Francis Condemns ‘Genocide’ of Armenians Before Visit to Memorial.,71,False
European Leaders Tell a Dazed Britain to Get Going on ‘Brexit’.,63,False
Britain Rattles Postwar Order and Its Place as Pillar of Stability.,67,False
Fractures From ‘Brexit’ Vote Spread Into Opposition Labour Party.,65,False
"Chinese Activist Chen Yunfei Is to Stand Trial, Lawyer Says.",60,False
"C.I.A. Arms for Syrian Rebels Supplied Black Market, Officials Say.",67,False
Clashes Draw Support for Teachers’ Protest in Mexico.,53,False
Election in Spain Gives Conservatives More Seats but No Mandate.,64,False
"Demand for ‘Himalayan Viagra’ Fungus Heats Up, Maybe Too Much.",62,False
"With ‘Brexit,’ Washington’s Direct Line to the Continent Suddenly Frays.",72,False
"Economic Fears Rising, Britain Hopes to Stay in E.U. Market.",60,False
"Seeking to Improve Ties With Russia, Turkey Apologizes for Downing Warplane.",76,False
Climate Change High on Agenda as Obama and Trudeau Meet for Summit.,67,False
Unicef Says Its Development Goals for Children Are at Risk.,59,False
Elaborate Suicide Attack Hits Christian Village in Lebanon.,59,False
It’s Dogs vs. Poachers in the Fight to Protect Elephants.,57,False
Israeli Military Revokes Use of Maximum Force to Foil Captures.,63,False
Istanbul Airport Attack Leaves at Least 41 Dead.,48,False
"Lured by Jobs in Afghanistan, Nepalis Face Risks and Death.",59,False
"From Boko Haram’s Birthplace, Instagram Posts Beyond ‘Death and Despair’.",73,False
Lawmakers Urge John Kerry to Press U.N. for Haiti Cholera Response.,67,False
"Turkey, a Conduit for Fighters Joining ISIS, Begins to Feel Its Wrath.",70,False
"A Slow, Steady Siege on an ISIS Stronghold in Libya.",52,False
Refugees Encounter a Foreign Word: Welcome.,43,False
"Boris Johnson Won’t Seek to Lead Britain, but Michael Gove Will.",64,False
U.S. Criticizes Myanmar Over Human Trafficking.,47,False
Italian Navy Recovers Ship Containing at Least 300 Migrants’ Bodies.,68,False
Luck Runs Out for a Leader of ‘Brexit’ Campaign.,48,False
"Taiwan Navy Accidentally Fires Antiship Missile, Killing Fisherman.",67,False
Austria’s Far Right Presents the E.U. With a New Test at the Polls.,67,False
"Citing Safety, Bookseller Pulls Out of Hong Kong Pro-Democracy March.",69,False
U.S. Reveals Death Toll From Airstrikes Outside War Zones.,58,False
3 Kenyans Last Seen at Police Station Are Found Dead.,53,False
Bangladesh Attack Is New Evidence That ISIS Has Shifted Its Focus Beyond the Mideast.,85,False
Cockpit Recordings Retrieved in EgyptAir Flight 804 Investigation.,66,False
An Alaskan Village Where Grizzlies Roam and Canada Rules (if Anyone Does).,74,False
Bombing Kills More Than 140 in Baghdad.,39,False
"In China, the ‘Noisiest Park in the World’ Tries to Tone Down Rowdy Retirees.",77,False
Poland’s Conservative Government Puts Curbs on State TV News.,61,False
Obama Will Need His Oratory Powers to Sell Globalization.,57,False
‘Brexit’ Upsets Londoners Who Find Harmony in a Cultural Cacophony.,67,False
"Drone Strike Statistics Answer Few Questions, and Raise Many.",61,False
"Ling Jihua, Ex-Presidential Aide in China, Gets Life Sentence for Corruption.",77,False
"After Attacks, Lebanese Christian Town Casts Wary Eye on Syrian Refugees.",73,False
Turkish Leader Erdogan Making New Enemies and Frustrating Old Friends.,70,False
Brazil Is Confronting an Epidemic of Anti-Gay Violence.,55,False
"Rome Police Arrest Homeless Man in Murder of Beau Solomon, a U.S. Student.",74,False
"Theresa May, the Steely, Steady Woman Who Might Lead Britain.",61,False
An Australian Town’s Rare Mix: Dinosaur Bones and Opalized Pine Cones.,70,False
Swedish Police Investigate Over 40 Reports of Rape and Groping at 2 Music Festivals.,84,False
"Wigan’s Road to ‘Brexit’: Anger, Loss and Class Resentments.",60,False
Chilcot Report on Iraq War Offers Devastating Critique of Tony Blair.,69,False
Obama Places Sanctions on Kim Jong-un and Other Top North Koreans for Rights Abuses.,84,False
Ruling on South China Sea Nears in a Case Beijing Has Tried to Ignore.,70,False
"The Rise, Fall and Possible Renewal of a Town in Laos on China’s Border.",72,False
"As Britain Takes Stock of Iraq War, Iraqis Grimly Assess Its Aftermath.",71,False
Bulgarians Hope Che Guevara and Brigitte Bardot Can Save Their Village.,71,False
Denmark’s Tougher Citizenship Test Stumps Even Its Natives.,59,False
Germany Passes ‘No Means No’ Law After Cologne Attacks.,55,False
Iraq Report Prompts More Defensiveness Than Regret From Tony Blair.,67,False
"Taiwan Train Explosion Wasn’t Organized Terrorism, Government Says.",67,False
"Widespread Flooding in China Kills Over 160, Providing a Test for Leaders.",74,False
Factional Fighting Breaks Out in South Sudan’s Capital.,55,False
‘This Has Pushed a Button’: Killings in Kenya Ignite National Outcry.,69,False
"Man Survives Terrorist Attack in Bangladesh, but Is in Custody as a Suspect.",76,False
"If a Carrot for Jordan Works, Syrian Refugees Will Stay Put.",60,False
"After ‘Brexit’ Vote, Immigrants Feel a Town Turn Against Them.",62,False
Cambodian Opposition Figure’s Killing Recalls Darker Times.,59,False
China’s Menacing Words for a Boat in Disputed Waters: ‘Get Out!’.,65,False
North Korea Cuts Off Only Diplomatic Channel With U.S. Over Sanctions.,70,False
Theresa May Is Poised to Be Britain’s Next Prime Minister.,58,False
"Taliban’s New Leader, More Scholar Than Fighter, Is Slow to Impose Himself.",75,False
Tribunal Rejects Beijing’s Claims in South China Sea.,53,False
"Amid Grim Economic Forecasts, Cubans Fear a Return to Darker Times.",67,False
"At Mexico’s Top Restaurants, Service Too Good to Be Good.",57,False
Train Crash in Italy Leaves at Least 25 Dead and Dozens Injured.,64,False
Pastor in Zimbabwe Is Arrested as Anger Toward Robert Mugabe Builds.,68,False
"Thousands Protest Sex Assaults at Bull Run in Pamplona, Spain.",62,False
"Theresa May, Untested and Ascending to Manage ‘Brexit’.",55,False
"7 Teenage Deaths, but No Answers for Aboriginal Canadians.",58,False
Theresa May’s Style: Put Your Head Down and Get to Work.,56,False
"Iran Sticks to Terms of Nuclear Deal, but Defies the U.S. in Other Ways.",72,True
"After the Philippines Celebrates South China Sea Ruling, Reality Sets In.",73,False
Townspeople and Treasure Hunters in Hungary Search for a Sultan’s Buried Heart.,79,False
John Kerry Meets Vladimir Putin to Discuss New Syria Plan.,58,False
"Scores Die in Nice, France, as Truck Plows Into Bastille Day Crowd.",67,False
"Salvadoran Court Overturns Wartime Amnesty, Paving Way for Prosecutions.",72,False
"In Nice, a Vibrant Celebration Gives Way to a Trail of Death.",61,False
South Korean Villagers Pelt Premier With Eggs Over Missile Site.,64,False
France Says Truck Attacker Was Tunisia Native With Record of Petty Crime.,73,False
"North Korean Defector Surfaces in Pyongyang, Saying He Tried to Abduct Orphans.",79,False
Defending David Against the World’s Goliaths in International Court.,68,False
Posters in Pakistan Urge a General to Take Control of the Government.,69,False
"Russian Images of Malaysia Airlines Flight 17 Were Altered, Report Finds.",73,False
Turkish President Returns to Istanbul in Sign Military Coup Is Faltering.,73,False
Pro-Government Forces Advance in Syria Amid Talk of U.S.-Russia Cooperation.,76,False
U.S. and Russia Agree on Steps to Combat ISIS in Syria.,55,False
"In Truck Attack in Nice, Mainstay of Commerce Reinvented as Tool of Death.",74,False
A Surly Misfit With No Terror Links Turned a Truck Into a Tank.,63,False
"As Turkey Coup Unfolded, ‘the Whole Night Felt Like Doomsday’.",62,False
"In Wartime, Ghani Assumes Role of Comforting Afghans.",53,False
Terror Through the Eyes of Innocents: The Children in Nice.,59,False
Top South Korean Prosecutor Arrested on Charges He Accepted Bribes.,67,False
"Erdogan Triumphs After Coup Attempt, but Turkey’s Fate Is Unclear.",66,False
Iran’s President Is Confronted by Scandal Over Inflated Government Wages.,73,True
Nigeria Finds a National Crisis in Every Direction It Turns.,60,False
Vast Purge in Turkey as Thousands Are Detained in Post-Coup Backlash.,69,False
"Leader’s Poems Grip Brazilians, but Not in a ‘Fiery Flames’ Way.",64,False
News Crackdown in Kashmir Leaves Locals ‘Surrounded by Rumors’.,63,False
Air Transat Pilots Pulled From Jet and Arrested on Suspicion of Being Drunk.,76,False
Israeli Parliament Passes Law Enabling Ouster of Legislators.,61,False
Skyscrapers’ Rise in China Marks the Fall of Immigrant Enclaves.,64,False
"An Unapologetic Boris Johnson, Diplomat, Meets the Press.",57,False
Labour Dissidents Unite Around Challenger to Jeremy Corbyn as Leader.,69,False
"Turkey Pursues Cleric Living in U.S., Blamed as Coup Mastermind.",64,False
U.S. Targets $1 Billion in Assets in Malaysian Embezzlement Case.,65,False
"By the Sea Where the Sirens Called, an Italian Town Beckons Tourists With Art.",78,False
A Doping Scandal Appears Unlikely to Tarnish Russia’s President.,64,False
Military Leaders Discuss Plans to Counter ISIS Beyond the Battlefield.,70,False
Unearthing China’s Past at a Market Whose Raffish Air Is a Selling Point.,73,False
"Brazil Arrests 10 in Terror Plot as Olympics Near, Officials Say.",65,False
Secrecy Reigns as U.N. Seeks a New Secretary General.,53,False
Search for Missing Malaysia Airlines Jet to Be Suspended.,57,False
Justice Dept. Rejects Account of How Malaysia’s Leader Acquired Millions.,73,False
"Gunman in Munich Kills 9, Then Himself, the Police Say.",55,False
Failed Turkish Coup Accelerated a Purge Years in the Making.,60,False
"EgyptAir Flight 804 Broke Up in Midair After a Fire, Evidence Suggests.",71,False
"Munich Killer Was Troubled, but Had No Terrorist Ties, Germany Says.",68,False
"Years Before Truck Rampage in Nice, Attacker Wasn’t ‘Living in the Real World’.",79,False
Mortal to Divine and Back: India’s Transgender Goddesses.,57,False
Israeli Soldier Who Shot Wounded Palestinian Criticizes Superiors.,66,False
Kabul Bombing Adds New Layers of Agony for Afghanistan’s Hazaras.,65,False
"Turkey Cracks Down on Journalists, Its Next Target After Crushing Coup.",71,False
String of Attacks in Europe Fuels a Summer of Anxiety.,54,False
"As ISIS Loosens Grip, U.S. and Iraq Prepare for Grinding Insurgency.",68,False
Australia Promises Inquiry After Video Shows Abuse in Juvenile Detention.,73,False
"Knife Attacker Wanted to Rid Japan of the Disabled, Authorities Say.",68,False
"Mexico’s Wind Farms Brought Prosperity, but Not for Everyone.",61,False
Protesters Fume as Zimbabwe Vice President Runs Up a Hotel Bill.,64,False
Indian Activist Says She Will End 15-Year Hunger Strike.,56,False
"Afghans Go to Syria to Fight for Its Government, and Anguish Results.",69,False
"North Korea Stole Data of Millions of Online Consumers, South Says.",67,False
"Pope Francis, at Shrine in Poland, Urges Embrace of ‘Humble Love’.",66,False
"With Army in Disarray, a Pillar of Modern Turkey Lies Broken.",61,False
Afghan Forces Fail to Turn Back Taliban Gains.,46,False
"Pope Francis, Visiting Auschwitz, Asks God for the ‘Grace to Cry’.",66,False
A ‘Seed of Hope’ for Transgender People in Arab Communities.,60,False
"After Yemeni’s 13 Years in Guantánamo, Freedom for the Soul Takes Longer.",73,False
A Pro-Immigrant Party Rises in the Netherlands.,47,False
Canada Judge Rules That Police Entrapped Couple in Bomb Plot.,61,False
Tokyo Elects Yuriko Koike as Its First Female Governor.,55,False
"Pope Francis Urges Youths to Leave a Mark on the World, Not the Couch.",70,False
Where CPR on a Boy Is Time Wasted: U.S. Doctors Recall Aleppo’s Horrors.,72,False
"Israel’s Benjamin Netanyahu, Still a Step Ahead of Scandals, Faces a New Inquiry.",81,False
"Russia’s Acres, if Not Its Locals, Beckon Chinese Farmers.",58,False
Taliban Claim Responsibility for Bombing at a Kabul Hotel for Foreigners.,73,False
U.S. Conducts Airstrikes Against ISIS in Libya.,47,False
"As ISIS Posts in Portuguese, U.S. and Brazil Bolster Olympics Security.",71,False
